# Expression Atlas
# Query: Genes matching: 'default query', specifically expressed above the expression level cutoff: 0 TPM in experiment E-MTAB-513
# Selected columns: 16 (all)
# Timestamp: Sat, 25-Aug-2018 02:48:02
Gene ID	Gene Name	adipose tissue	adrenal gland	brain	breast	colon	heart	kidney	leukocyte	liver	lung	lymph node	ovary	prostate gland	skeletal muscle tissue	testis	thyroid gland
ENSG00000007350	TKTL1	0.7	3.0	0.3	0.3	0.2	5.0	0.2	6.0		0.7	0.6	0.9	0.5	0.1	245.0	0.8
ENSG00000007372	PAX6	0.3	1.0	9.0	0.6	0.4	0.3	0.8	0.7	0.1	0.4	0.3	1.0	0.7	0.2	1.0	1.0
ENSG00000007376	RPUSD1	8.0	20.0	7.0	8.0	3.0	2.0	5.0	12.0	3.0	2.0	13.0	12.0	7.0	2.0	8.0	11.0
ENSG00000007384	RHBDF1	9.0	9.0	3.0	8.0	4.0	3.0	5.0		0.7	25.0	9.0	22.0	14.0	5.0	7.0	14.0
ENSG00000007392	LUC7L	10.0	30.0	19.0	18.0	13.0	4.0	16.0	6.0	4.0	21.0	27.0	31.0	21.0	3.0	28.0	26.0
ENSG00000007402	CACNA2D2	0.8	3.0	7.0	0.9	1.0	2.0	3.0	8.0	0.3	19.0	3.0	6.0	2.0	0.7	12.0	6.0
ENSG00000007516	BAIAP3	2.0	2.0	22.0	2.0	1.0	0.3	2.0	2.0	1.0	7.0	2.0	8.0	4.0	0.1	6.0	0.3
ENSG00000007520	TSR3	44.0	72.0	36.0	53.0	34.0	19.0	32.0	44.0	21.0	28.0	39.0	43.0	65.0	19.0	53.0	58.0
ENSG00000007541	PIGQ	6.0	8.0	4.0	6.0	2.0	1.0	11.0	4.0	4.0	5.0	4.0	11.0	7.0	10.0	11.0	20.0
ENSG00000007545	CRAMP1	3.0	8.0	5.0	5.0	3.0	2.0	4.0	5.0	1.0	5.0	6.0	8.0	8.0	2.0	12.0	9.0
ENSG00000007866	TEAD3	17.0	32.0	3.0	17.0	52.0	12.0	19.0		8.0	55.0	22.0	53.0	120.0	17.0	33.0	25.0
ENSG00000007908	SELE	1.0	23.0	4.0	8.0	0.2	0.5	0.4		8.0	48.0	4.0	11.0	10.0	1.0	20.0	1.0
ENSG00000007923	DNAJC11	13.0	27.0	20.0	16.0	9.0	15.0	26.0	11.0	10.0	5.0	13.0	28.0	16.0	10.0	19.0	29.0
ENSG00000007933	FMO3	45.0	5.0	0.6	3.0	8.0	3.0	10.0	0.1	74.0	45.0	28.0	4.0	4.0	3.0	3.0	3.0
ENSG00000007944	MYLIP	39.0	79.0	16.0	59.0	44.0	16.0	43.0	65.0	3.0	59.0	72.0	58.0	75.0	15.0	69.0	177.0
ENSG00000007952	NOX1	0.1	0.8	0.4	0.9	6.0	0.1	1.0	0.6	0.3	0.6	1.0	2.0	2.0		2.0	0.4
ENSG00000007968	E2F2	1.0	2.0	0.3	0.7	1.0	0.2	0.2	7.0		2.0	5.0	0.6	0.3	0.2	5.0	0.9
ENSG00000008018	PSMB1	151.0	206.0	108.0	159.0	98.0	56.0	115.0	127.0	112.0	140.0	137.0	151.0	161.0	93.0	151.0	186.0
ENSG00000008056	SYN1	0.8	3.0	299.0	1.0	3.0	7.0	2.0	0.5	9.0	4.0	2.0	6.0	3.0	0.2	6.0	1.0
ENSG00000008083	JARID2	12.0	16.0	16.0	10.0	5.0	7.0	4.0	54.0	3.0	9.0	12.0	10.0	8.0	4.0	46.0	9.0
ENSG00000008086	CDKL5	3.0	2.0	28.0	3.0	2.0	4.0	5.0	4.0	0.8	8.0	3.0	9.0	5.0	1.0	7.0	4.0
ENSG00000008118	CAMK1G	0.1	0.3	39.0		0.6		6.0		0.1	0.4	0.1	21.0	0.8		3.0	0.4
ENSG00000008128	CDK11A	3.0	12.0	4.0	3.0	3.0	0.9	4.0	2.0	1.0	7.0	13.0	6.0	4.0	3.0	6.0	4.0
ENSG00000008130	NADK	38.0	37.0	9.0	41.0	18.0	7.0	22.0	144.0	40.0	32.0	47.0	36.0	26.0	7.0	29.0	35.0
ENSG00000008196	TFAP2B				1.0			14.0						0.9		4.0	
ENSG00000008197	TFAP2D				0.1												
ENSG00000008226	DLEC1	0.1	1.0	0.7	0.7	0.1		0.3	0.1	0.1	8.0	0.2	8.0	0.4		8.0	0.5
ENSG00000008256	CYTH3	38.0	16.0	19.0	23.0	24.0	13.0	14.0	9.0	2.0	27.0	24.0	20.0	25.0	11.0	29.0	44.0
ENSG00000008277	ADAM22	0.8	10.0	38.0	6.0	1.0	0.7	4.0	1.0		3.0	4.0	6.0	4.0	0.3	4.0	5.0
ENSG00000008282	SYPL1	145.0	221.0	105.0	148.0	182.0	82.0	194.0	131.0	51.0	205.0	166.0	232.0	326.0	222.0	222.0	246.0
ENSG00000008283	CYB561	7.0	13.0	15.0	17.0	7.0	3.0	24.0	10.0	11.0	27.0	12.0	27.0	26.0	0.5	14.0	31.0
ENSG00000008294	SPAG9	42.0	29.0	87.0	32.0	28.0	14.0	33.0	25.0	10.0	54.0	26.0	56.0	53.0	74.0	65.0	95.0
ENSG00000008300	CELSR3	0.3	2.0	4.0	0.1	0.2		0.1	0.6		0.5	2.0	0.2	0.5		2.0	0.3
ENSG00000008311	AASS	17.0	8.0	14.0	6.0	6.0	11.0	21.0	0.4	20.0	10.0	10.0	27.0	13.0	2.0	10.0	18.0
ENSG00000008323	PLEKHG6	7.0	2.0	0.3	25.0	3.0	0.1	0.8	0.2	0.7	3.0	0.5	0.7	3.0		0.9	4.0
ENSG00000008324	SS18L2	17.0	37.0	26.0	18.0	19.0	6.0	21.0	58.0	15.0	47.0	71.0	24.0	34.0	11.0	18.0	28.0
ENSG00000008382	MPND	12.0	19.0	11.0	13.0	8.0	4.0	9.0	15.0	7.0	7.0	3.0	22.0	13.0	5.0	11.0	13.0
ENSG00000008394	MGST1	171.0	12.0	18.0	404.0	44.0	7.0	65.0	14.0	278.0	46.0	42.0	4.0	104.0	6.0	14.0	137.0
ENSG00000008405	CRY1	11.0	11.0	16.0	14.0	10.0	5.0	27.0	13.0	9.0	34.0	20.0	24.0	16.0	4.0	53.0	31.0
ENSG00000008438	PGLYRP1	16.0	0.2	0.7	0.7	0.4	0.1	0.1	16.0	0.2	20.0	1.0	0.1	0.4		0.5	0.1
ENSG00000008441	NFIX	63.0	38.0	143.0	169.0	60.0	31.0	9.0	4.0	9.0	50.0	31.0	147.0	103.0	135.0	69.0	99.0
ENSG00000008513	ST3GAL1	27.0	30.0	8.0	16.0	11.0	47.0	24.0	65.0	44.0	39.0	33.0	31.0	27.0	21.0	15.0	186.0
ENSG00000008516	MMP25	3.0	2.0	0.4	0.5	0.1	0.4	0.1	73.0	0.8	4.0	3.0	0.5	0.4	0.1	0.5	0.5
ENSG00000008517	IL32	17.0	102.0	3.0	17.0	9.0	10.0	64.0	130.0	26.0	215.0	48.0	9.0	15.0	8.0	6.0	45.0
ENSG00000008710	PKD1	5.0	10.0	7.0	7.0	7.0	5.0	3.0	3.0	2.0	6.0	8.0	14.0	14.0	20.0	6.0	7.0
ENSG00000008735	MAPK8IP2	1.0	0.6	72.0	1.0	2.0	0.2	1.0	0.2	0.1	0.6	2.0	13.0	2.0	0.1	5.0	1.0
ENSG00000008838	MED24	13.0	21.0	16.0	14.0	6.0	10.0	14.0	18.0	7.0	52.0	22.0	27.0	18.0	21.0	27.0	21.0
ENSG00000008853	RHOBTB2	10.0	18.0	28.0	6.0	4.0	7.0	8.0	10.0	1.0	31.0	12.0	20.0	13.0	13.0	12.0	32.0
ENSG00000008869	HEATR5B	13.0	18.0	17.0	14.0	9.0	11.0	10.0	36.0	4.0	8.0	13.0	14.0	17.0	6.0	17.0	18.0
ENSG00000008952	SEC62	119.0	130.0	236.0	181.0	145.0	31.0	104.0	101.0	61.0	128.0	102.0	189.0	137.0	37.0	124.0	252.0
ENSG00000008988	RPS20	944.0	1375.0	344.0	1178.0	892.0	148.0	307.0	1044.0	184.0	994.0	1013.0	1696.0	1088.0	287.0	1075.0	681.0
ENSG00000009307	CSDE1	517.0	452.0	365.0	795.0	571.0	416.0	244.0	499.0	113.0	465.0	386.0	638.0	761.0	1449.0	641.0	1008.0
ENSG00000009335	UBE3C	27.0	37.0	23.0	35.0	20.0	20.0	26.0	39.0	16.0	20.0	29.0	40.0	36.0	34.0	42.0	36.0
ENSG00000009413	REV3L	32.0	16.0	9.0	11.0	10.0	5.0	7.0	15.0	3.0	13.0	13.0	19.0	19.0	10.0	18.0	17.0
ENSG00000009694	TENM1	0.5	1.0	3.0	1.0	0.7	0.2	3.0	0.9	2.0	1.0	0.6	0.8	1.0	0.2	1.0	2.0
ENSG00000009709	PAX7			1.0	0.1							0.1			0.7	0.5	0.7
ENSG00000009724	MASP2	1.0	7.0	4.0	2.0	0.3	0.6	1.0	1.0	79.0	0.8	3.0	6.0	0.6	0.1	1.0	6.0
ENSG00000009765	IYD	0.3	0.3	0.1	0.1	0.6	0.1	2.0		1.0	0.8	0.2	0.4	0.1		0.3	989.0
ENSG00000009780	FAM76A	14.0	20.0	14.0	23.0	8.0	6.0	10.0	14.0	2.0	12.0	11.0	29.0	20.0	9.0	30.0	26.0
ENSG00000009790	TRAF3IP3	0.2	22.0	0.3	0.7	0.3	0.2	0.4	62.0	0.2	3.0	32.0	0.9	0.4		0.9	0.6
ENSG00000009830	POMT2	3.0	5.0	6.0	4.0	2.0	1.0	6.0	1.0	1.0	2.0	5.0	8.0	7.0	10.0	10.0	12.0
ENSG00000009844	VTA1	11.0	17.0	30.0	17.0	13.0	9.0	19.0	34.0	11.0	12.0	17.0	22.0	25.0	20.0	19.0	32.0
ENSG00000009950	MLXIPL	15.0	0.6	5.0	24.0	3.0	0.3	17.0		52.0	0.8	2.0	8.0	1.0	10.0	8.0	7.0
ENSG00000009954	BAZ1B	47.0	40.0	42.0	45.0	39.0	20.0	28.0	68.0	15.0	35.0	56.0	109.0	60.0	44.0	72.0	62.0
ENSG00000010017	RANBP9	55.0	57.0	134.0	47.0	49.0	28.0	41.0	67.0	19.0	58.0	73.0	69.0	85.0	129.0	258.0	63.0
ENSG00000010030	ETV7	0.2	4.0	0.8	0.3	0.4	0.3	0.7	1.0	0.4	11.0	5.0	5.0	3.0	0.2	2.0	0.7
ENSG00000010072	SPRTN	4.0	9.0	6.0	5.0	2.0	4.0	5.0	11.0	3.0	2.0	5.0	9.0	6.0	9.0	16.0	8.0
ENSG00000010165	METTL13	17.0	26.0	18.0	23.0	11.0	7.0	19.0	34.0	11.0	8.0	20.0	31.0	18.0	10.0	32.0	34.0
ENSG00000010219	DYRK4	2.0	8.0	6.0	3.0	4.0	2.0	4.0	4.0	2.0	5.0	7.0	12.0	10.0	2.0	23.0	8.0
ENSG00000010244	ZNF207	20.0	38.0	22.0	21.0	14.0	9.0	20.0	36.0	9.0	31.0	32.0	35.0	28.0	8.0	29.0	35.0
ENSG00000010256	UQCRC1	66.0	72.0	98.0	80.0	55.0	204.0	146.0	83.0	89.0	63.0	55.0	72.0	99.0	193.0	114.0	129.0
ENSG00000010270	STARD3NL	17.0	23.0	28.0	15.0	16.0	9.0	28.0	36.0	5.0	44.0	25.0	30.0	33.0	3.0	33.0	43.0
ENSG00000010278	CD9	56.0	149.0	136.0	83.0	250.0	33.0	168.0	15.0	20.0	374.0	146.0	78.0	574.0	19.0	104.0	265.0
ENSG00000010282	HHATL		0.5	44.0	5.0	0.1	128.0	0.1		0.1	0.1	2.0	0.8	0.1	103.0	3.0	78.0
ENSG00000010292	NCAPD2	12.0	21.0	10.0	12.0	9.0	4.0	9.0	46.0	2.0	10.0	26.0	15.0	16.0	4.0	25.0	19.0
ENSG00000010295	IFFO1	7.0	21.0	14.0	6.0	4.0	2.0	3.0	10.0	3.0	7.0	29.0	12.0	16.0	3.0	10.0	6.0
ENSG00000010310	GIPR	5.0	2.0	1.0	2.0	1.0	0.5	0.7	0.3	0.1	5.0	4.0	3.0	1.0	0.1	0.6	0.9
ENSG00000010318	PHF7	8.0	11.0	6.0	6.0	2.0	3.0	3.0	4.0	2.0	2.0	3.0	4.0	4.0	2.0	1580.0	7.0
ENSG00000010319	SEMA3G	231.0	21.0	7.0	138.0	27.0	9.0	24.0	0.9	0.6	38.0	17.0	7.0	20.0	4.0	8.0	17.0
ENSG00000010322	NISCH	17.0	23.0	44.0	19.0	10.0	6.0	15.0	15.0	6.0	19.0	26.0	48.0	36.0	5.0	50.0	32.0
ENSG00000010327	STAB1	33.0	88.0	2.0	18.0	5.0	7.0	8.0	17.0	25.0	9.0	39.0	11.0	20.0	2.0	11.0	7.0
ENSG00000010361	FUZ	5.0	7.0	9.0	7.0	8.0	3.0	8.0	5.0	2.0	9.0	8.0	16.0	17.0	7.0	23.0	11.0
ENSG00000010379	SLC6A13	0.1	0.2	3.0	0.2		0.4	37.0		3.0	0.4	0.1	0.5	0.1	0.1	0.8	5.0
ENSG00000010404	IDS	26.0	42.0	370.0	27.0	32.0	23.0	25.0	115.0	8.0	64.0	53.0	64.0	63.0	15.0	28.0	46.0
ENSG00000010438	PRSS3	0.8		18.0		4.0		2.0		0.3		0.1		3.0		0.6	0.5
ENSG00000010539	ZNF200	2.0	8.0	4.0	3.0	2.0	2.0	4.0	11.0	1.0	2.0	3.0	6.0	4.0	1.0	20.0	4.0
ENSG00000010610	CD4	24.0	59.0	12.0	23.0	5.0	6.0	9.0	438.0	33.0	82.0	56.0	15.0	23.0	2.0	20.0	12.0
ENSG00000010626	LRRC23	3.0	6.0	19.0	6.0	5.0	3.0	6.0	3.0	1.0	29.0	4.0	27.0	11.0	7.0	35.0	9.0
ENSG00000010671	BTK	2.0	29.0	2.0	3.0	0.8	1.0	2.0	89.0	0.9	11.0	25.0	3.0	3.0	0.2	3.0	0.9
ENSG00000010704	HFE	6.0	9.0	3.0	9.0	6.0	2.0	5.0	9.0	8.0	5.0	5.0	12.0	17.0	0.7	7.0	10.0
ENSG00000010803	SCMH1	22.0	33.0	10.0	25.0	30.0	18.0	22.0	7.0	5.0	31.0	26.0	56.0	68.0	24.0	40.0	36.0
ENSG00000010810	FYN	70.0	54.0	64.0	30.0	31.0	6.0	10.0	118.0	6.0	50.0	50.0	32.0	43.0	5.0	21.0	26.0
ENSG00000010818	HIVEP2	25.0	21.0	63.0	17.0	12.0	7.0	11.0	52.0	2.0	44.0	23.0	41.0	19.0	26.0	15.0	27.0
ENSG00000010932	FMO1	6.0	1.0	0.1	5.0	0.2	0.2	12.0	0.5	0.1	0.5	5.0	13.0	2.0		5.0	0.6
ENSG00000011007	ELOA	43.0	36.0	20.0	33.0	15.0	14.0	23.0	36.0	34.0	34.0	32.0	41.0	29.0	15.0	36.0	48.0
ENSG00000011009	LYPLA2	34.0	45.0	13.0	21.0	20.0	9.0	53.0	63.0	36.0	36.0	45.0	31.0	35.0	19.0	26.0	39.0
ENSG00000011021	CLCN6	11.0	16.0	38.0	10.0	8.0	6.0	8.0	8.0	3.0	13.0	14.0	23.0	22.0	6.0	13.0	15.0
ENSG00000011028	MRC2	14.0	8.0	4.0	41.0	12.0	7.0	11.0	0.3	1.0	70.0	16.0	100.0	20.0	2.0	52.0	9.0
ENSG00000011052	NME1-NME2	2.0	4.0	2.0	1.0	1.0	0.1	0.2	0.4	1.0	0.2		2.0	0.4	0.4	1.0	6.0
ENSG00000011083	SLC6A7	0.1	0.1	12.0		0.3						0.1			0.1	0.1	
ENSG00000011105	TSPAN9	38.0	28.0	8.0	22.0	20.0	36.0	33.0	4.0	21.0	50.0	22.0	37.0	30.0	5.0	22.0	25.0
ENSG00000011114	BTBD7	13.0	17.0	4.0	14.0	9.0	6.0	15.0	16.0	4.0	10.0	13.0	26.0	17.0	8.0	18.0	19.0
ENSG00000011132	APBA3	3.0	7.0	1.0	3.0	3.0	1.0	4.0	6.0	2.0	4.0	10.0	7.0	6.0	4.0	3.0	4.0
ENSG00000011143	MKS1	3.0	7.0	5.0	5.0	2.0	1.0	5.0	5.0	2.0	5.0	4.0	15.0	8.0	1.0	9.0	10.0
ENSG00000011198	ABHD5	74.0	9.0	14.0	31.0	15.0	13.0	19.0	42.0	8.0	27.0	18.0	13.0	18.0	6.0	29.0	24.0
ENSG00000011201	ANOS1	1.0	2.0	16.0	13.0	0.8	5.0	1.0	0.7	0.6	28.0	2.0	3.0	6.0	32.0	10.0	21.0
ENSG00000011243	AKAP8L	15.0	29.0	31.0	12.0	25.0	8.0	13.0	15.0	3.0	28.0	24.0	21.0	32.0	26.0	34.0	24.0
ENSG00000011258	MBTD1	7.0	12.0	9.0	14.0	4.0	3.0	8.0	23.0	4.0	5.0	13.0	14.0	17.0	3.0	29.0	16.0
ENSG00000011260	UTP18	22.0	43.0	38.0	21.0	20.0	5.0	36.0	57.0	15.0	41.0	35.0	60.0	40.0	24.0	99.0	64.0
ENSG00000011275	RNF216	12.0	29.0	11.0	11.0	11.0	8.0	10.0	33.0	4.0	11.0	22.0	30.0	21.0	9.0	39.0	24.0
ENSG00000011295	TTC19	18.0	35.0	65.0	29.0	12.0	10.0	30.0	22.0	11.0	20.0	18.0	36.0	30.0	9.0	19.0	65.0
ENSG00000011304	PTBP1	58.0	90.0	13.0	34.0	28.0	10.0	46.0	88.0	24.0	84.0	76.0	79.0	58.0	13.0	53.0	59.0
ENSG00000011332	DPF1	0.1	0.2	13.0	0.4	0.2	0.1	0.1	0.1		0.3	0.3	0.7	0.1	0.3	1.0	0.2
ENSG00000011347	SYT7	2.0	1.0	51.0	6.0	2.0	6.0	10.0		43.0	1.0	1.0	5.0	6.0	2.0	5.0	13.0
ENSG00000011376	LARS2	5.0	8.0	11.0	6.0	4.0	6.0	13.0	10.0	6.0	4.0	9.0	11.0	10.0	3.0	8.0	12.0
ENSG00000011405	PIK3C2A	28.0	42.0	33.0	27.0	22.0	17.0	41.0	21.0	13.0	44.0	26.0	44.0	43.0	5.0	40.0	60.0
ENSG00000011422	PLAUR	10.0	8.0	3.0	5.0	5.0	2.0	2.0	34.0	0.7	59.0	8.0	9.0	7.0	1.0	3.0	2.0
ENSG00000011426	ANLN	0.8	2.0	144.0	1.0	2.0	0.9	0.5	0.9	0.1	0.7	1.0	2.0	1.0	0.1	18.0	1.0
ENSG00000011451	WIZ	17.0	16.0	6.0	11.0	8.0	5.0	7.0	7.0	4.0	9.0	12.0	19.0	15.0	10.0	24.0	12.0
ENSG00000011454	RABGAP1	28.0	32.0	40.0	23.0	33.0	16.0	17.0	21.0	4.0	22.0	20.0	42.0	62.0	23.0	41.0	72.0
ENSG00000011465	DCN	205.0	97.0	21.0	227.0	430.0	151.0	92.0	0.3	28.0	755.0	409.0	984.0	622.0	47.0	394.0	219.0
ENSG00000011478	QPCTL	5.0	8.0	4.0	4.0	6.0	0.9	6.0	4.0	4.0	13.0	11.0	10.0	8.0	0.7	4.0	9.0
ENSG00000011485	PPP5C	10.0	23.0	18.0	8.0	6.0	10.0	16.0	8.0	9.0	10.0	16.0	19.0	14.0	11.0	14.0	25.0
ENSG00000011523	CEP68	19.0	18.0	20.0	19.0	15.0	8.0	7.0	15.0	1.0	13.0	14.0	29.0	30.0	24.0	20.0	19.0
ENSG00000011566	MAP4K3	21.0	16.0	27.0	23.0	15.0	15.0	30.0	7.0	7.0	22.0	11.0	50.0	33.0	15.0	36.0	42.0
ENSG00000011590	ZBTB32	0.2	4.0	0.6	0.2	0.1		0.1	0.8	0.1	0.4	5.0	2.0	0.6		32.0	0.8
ENSG00000011600	TYROBP	137.0	174.0	46.0	78.0	31.0	20.0	36.0	1438.0	28.0	358.0	143.0	79.0	70.0	9.0	53.0	18.0
ENSG00000011638	TMEM159	43.0	22.0	5.0	75.0	59.0	78.0	21.0	23.0	1.0	47.0	57.0	59.0	140.0	28.0	43.0	53.0
ENSG00000011677	GABRA3	0.1		24.0	0.1	0.2								0.2		2.0	
ENSG00000012048	BRCA1	1.0	2.0	2.0	2.0	2.0	2.0	1.0	4.0	3.0	1.0	2.0	4.0	3.0	1.0	13.0	29.0
ENSG00000012061	ERCC1	19.0	25.0	13.0	17.0	10.0	13.0	10.0	17.0	6.0	17.0	16.0	32.0	21.0	23.0	19.0	23.0
ENSG00000012124	CD22	0.2	90.0	12.0	0.7	0.3	0.1	0.4	30.0	0.2	2.0	37.0	87.0	1.0	0.1	2.0	7.0
ENSG00000012171	SEMA3B	2.0	3.0	41.0	12.0	9.0	2.0	15.0	0.1	0.2	41.0	5.0	20.0	13.0	0.4	5.0	7.0
ENSG00000012174	MBTPS2	8.0	11.0	14.0	10.0	6.0	5.0	8.0	6.0	7.0	5.0	6.0	16.0	12.0	6.0	11.0	15.0
ENSG00000012211	PRICKLE3	5.0	5.0	1.0	3.0	4.0	2.0	3.0	8.0	1.0	9.0	8.0	7.0	7.0	15.0	3.0	7.0
ENSG00000012223	LTF	20.0	22.0	1.0	149.0	1.0	2.0	34.0	8.0	0.8	283.0	10.0	1.0	55.0	0.3	96.0	10.0
ENSG00000012232	EXTL3	12.0	9.0	16.0	6.0	6.0	10.0	7.0	18.0	4.0	7.0	8.0	17.0	12.0	7.0	14.0	11.0
ENSG00000012504	NR1H4		0.3	0.1		0.6		40.0		51.0		1.0	21.0	2.0		0.9	
ENSG00000012660	ELOVL5	203.0	119.0	224.0	804.0	113.0	18.0	54.0	272.0	77.0	181.0	139.0	166.0	109.0	9.0	177.0	128.0
ENSG00000012779	ALOX5	8.0	51.0	5.0	4.0	0.9	2.0	7.0	132.0	2.0	36.0	21.0	4.0	28.0	0.3	4.0	2.0
ENSG00000012817	KDM5D		24.0	0.1			7.0		11.0	3.0	13.0	0.1	0.1	28.0	6.0	21.0	0.1
ENSG00000012822	CALCOCO1	39.0	30.0	33.0	41.0	33.0	23.0	18.0	29.0	4.0	44.0	45.0	33.0	77.0	40.0	17.0	51.0
ENSG00000012963	UBR7	23.0	30.0	47.0	25.0	21.0	15.0	31.0	40.0	10.0	26.0	31.0	49.0	40.0	19.0	62.0	53.0
ENSG00000012983	MAP4K5	15.0	23.0	26.0	20.0	16.0	5.0	16.0	11.0	4.0	32.0	19.0	51.0	35.0	5.0	20.0	24.0
ENSG00000013016	EHD3	4.0	16.0	75.0	6.0	4.0	18.0	16.0	27.0	19.0	9.0	19.0	15.0	18.0	2.0	10.0	7.0
ENSG00000013275	PSMC4	66.0	89.0	91.0	56.0	35.0	25.0	78.0	72.0	69.0	58.0	68.0	102.0	64.0	76.0	108.0	119.0
ENSG00000013288	MAN2B2	18.0	22.0	13.0	13.0	10.0	5.0	10.0	26.0	9.0	17.0	23.0	27.0	23.0	6.0	15.0	25.0
ENSG00000013293	SLC7A14	0.3	1.0	30.0	0.5	2.0	0.1	0.5	0.1	0.2	0.1	1.0	0.8	1.0	0.1	1.0	0.4
ENSG00000013297	CLDN11	34.0	8.0	171.0	10.0	22.0	2.0	6.0	0.4	1.0	15.0	11.0	53.0	25.0	0.8	177.0	6.0
ENSG00000013306	SLC25A39	24.0	54.0	13.0	32.0	30.0	8.0	62.0	25.0	37.0	72.0	56.0	53.0	40.0	12.0	59.0	72.0
ENSG00000013364	MVP	77.0	94.0	19.0	42.0	36.0	8.0	67.0	81.0	16.0	98.0	56.0	129.0	51.0	12.0	42.0	42.0
ENSG00000013374	NUB1	39.0	44.0	29.0	34.0	25.0	16.0	26.0	76.0	11.0	58.0	34.0	53.0	59.0	33.0	57.0	56.0
ENSG00000013375	PGM3	16.0	11.0	13.0	18.0	7.0	3.0	16.0	5.0	15.0	19.0	15.0	29.0	16.0	3.0	29.0	13.0
ENSG00000013392	RWDD2A	6.0	8.0	26.0	6.0	3.0	3.0	8.0	4.0	3.0	5.0	4.0	9.0	8.0	2.0	23.0	9.0
ENSG00000013441	CLK1	37.0	93.0	32.0	59.0	65.0	22.0	51.0	51.0	14.0	150.0	185.0	88.0	160.0	58.0	59.0	71.0
ENSG00000013503	POLR3B	4.0	12.0	6.0	8.0	3.0	4.0	9.0	11.0	7.0	5.0	6.0	24.0	11.0	4.0	13.0	14.0
ENSG00000013523	ANGEL1	14.0	13.0	12.0	8.0	7.0	5.0	7.0	13.0	4.0	20.0	16.0	17.0	14.0	8.0	33.0	11.0
ENSG00000013561	RNF14	21.0	24.0	44.0	56.0	22.0	40.0	49.0	29.0	21.0	21.0	24.0	39.0	45.0	12.0	57.0	57.0
ENSG00000013563	DNASE1L1	11.0	22.0	8.0	9.0	5.0	8.0	10.0	22.0	4.0	10.0	6.0	12.0	6.0	39.0	4.0	25.0
ENSG00000013573	DDX11	0.8	13.0	2.0	2.0	1.0	1.0	3.0	0.8	1.0	5.0	24.0	2.0	11.0	2.0	6.0	5.0
ENSG00000013583	HEBP1	56.0	46.0	26.0	66.0	44.0	15.0	34.0	27.0	36.0	56.0	49.0	82.0	64.0	19.0	43.0	108.0
ENSG00000013588	GPRC5A	14.0	2.0	1.0	9.0	11.0	1.0	6.0	0.4	0.3	388.0	5.0	39.0	28.0	0.9	6.0	86.0
ENSG00000013619	MAMLD1	5.0	5.0	10.0	3.0	3.0	0.7	2.0	0.3	0.8	15.0	5.0	33.0	4.0	2.0	17.0	3.0
ENSG00000013725	CD6	0.5	27.0	0.7	1.0	0.6	0.1	0.4	56.0	0.3	9.0	29.0	2.0	0.9		0.9	0.9
ENSG00000013810	TACC3	2.0	13.0	1.0	2.0	1.0	0.9	1.0	31.0	0.9	3.0	16.0	3.0	2.0	0.2	37.0	3.0
ENSG00000014123	UFL1	27.0	38.0	38.0	32.0	27.0	18.0	35.0	58.0	21.0	21.0	26.0	52.0	52.0	31.0	38.0	60.0
ENSG00000014138	POLA2	5.0	8.0	4.0	4.0	3.0	2.0	4.0	7.0	1.0	6.0	6.0	8.0	6.0	2.0	10.0	5.0
ENSG00000014164	ZC3H3	11.0	12.0	5.0	6.0	4.0	2.0	9.0	15.0	3.0	8.0	9.0	15.0	10.0	17.0	20.0	12.0
ENSG00000014216	CAPN1	26.0	41.0	20.0	26.0	20.0	9.0	35.0	65.0	17.0	29.0	32.0	50.0	51.0	28.0	21.0	47.0
ENSG00000014257	ACPP	0.7	0.9	0.5	0.4	0.5	0.2	10.0	21.0	0.1	0.9	0.5	2.0	127.0		0.7	4.0
ENSG00000014641	MDH1	26.0	57.0	255.0	119.0	42.0	323.0	111.0	51.0	51.0	39.0	47.0	46.0	93.0	30.0	48.0	82.0
ENSG00000014824	SLC30A9	23.0	32.0	82.0	27.0	19.0	32.0	46.0	24.0	12.0	27.0	16.0	49.0	38.0	15.0	30.0	70.0
ENSG00000014914	MTMR11	2.0	3.0	6.0	3.0	10.0	0.9	15.0	16.0	1.0	16.0	6.0	37.0	17.0	0.7	9.0	2.0
ENSG00000014919	COX15	25.0	30.0	28.0	45.0	21.0	17.0	31.0	56.0	16.0	17.0	27.0	51.0	52.0	25.0	26.0	40.0
ENSG00000015133	CCDC88C	4.0	20.0	1.0	4.0	2.0	0.6	4.0	30.0	0.4	11.0	21.0	6.0	8.0	0.2	9.0	1.0
ENSG00000015153	YAF2	5.0	9.0	13.0	5.0	4.0	12.0	6.0	9.0	3.0	9.0	9.0	10.0	11.0	7.0	10.0	18.0
ENSG00000015171	ZMYND11	53.0	77.0	125.0	65.0	84.0	48.0	71.0	51.0	20.0	60.0	54.0	129.0	157.0	61.0	89.0	178.0
ENSG00000015285	WAS	13.0	67.0	4.0	6.0	2.0	2.0	3.0	242.0	3.0	17.0	56.0	7.0	5.0	0.6	5.0	4.0
ENSG00000015413	DPEP1	0.4	1.0		0.3	0.1		53.0			0.8	27.0	0.3	0.3		105.0	0.4
ENSG00000015475	BID	13.0	18.0	26.0	11.0	8.0	8.0	7.0	72.0	13.0	20.0	16.0	10.0	10.0	11.0	7.0	9.0
